data;scontrini;lordototale;ristorante
20220725;854;46245.7163;R001
20220725;764;24733.826599999997;R003
20220725;688;31802.032499999998;R004
20220725;773;33211.518899999995;R005
20220725;0;0;R002
20220726;477;22302.2065;R000
20220726;0;0;R001
20220726;644;23098.635700000003;R003
20220726;702;33347.3546;R004
20220726;656;28493.159099999997;R005
20220726;888;46934.1873;R002
20220727;529;23831.2151;R000
20220727;745;40626.397;R001
20220727;641;20578.1793;R003
20220727;815;39311.5702;R004
20220727;786;33617.5392;R005
20220727;745;40478.0061;R002
20220728;516;25977.493499999997;R000
20220728;772;41330.7685;R001
20220728;629;22060.5189;R003
20220728;779;36483.3462;R004
20220728;777;34446.3476;R005
20220728;731;39944.781800000004;R002
20220729;634;31572.404499999997;R000
20220729;997;56524.2951;R001
20220729;650;22648.0114;R003
20220729;952;45800.9566;R004
20220729;884;41143.638199999994;R005
20220729;941;51787.8872;R002
20220730;716;37935.4955;R000
20220730;987;56500.5889;R001
20220730;742;24818.4503;R003
20220730;1092;55203.3559;R004
20220730;888;41858.4586;R005
20220730;950;56845.733;R002
20220731;680;37972.5003;R000
20220731;772;44786.133;R001
20220731;639;21278.3795;R003
20220731;825;41228.138;R004
20220731;867;38787.1015;R005
20220731;771;44519.748;R002
20220801;572;28443.8882;R000
20220801;902;49551.9465;R001
20220801;720;24242.9348;R003
20220801;728;33990.9325;R004
20220801;718;30843.4182;R005
20220801;0;0;R002
20220802;513;25128.613299999997;R000
20220802;0;0;R001
20220802;753;25059.3945;R003
20220802;721;33889.8714;R004
20220802;837;35225.4308;R005
20220802;963;49079.681000000004;R002
20220803;556;26314.6667;R000
20220803;722;39873.5806;R001
20220803;637;20640.6249;R003
20220803;799;32791.2088;R004
20220803;753;30179.149;R005
20220803;718;36548.3111;R002
20220804;561;27691.8565;R000
20220804;769;42486.466400000005;R001
20220804;599;18434.9571;R003
20220804;811;37503.6627;R004
20220804;777;36129.5704;R005
20220804;785;41958.5285;R002
20220805;572;27352.948699999997;R000
20220805;933;53468.1777;R001
20220805;641;20388.281899999998;R003
20220805;993;47960.203199999996;R004
20220805;869;38290.3451;R005
20220805;869;46779.1058;R002
20220806;712;36674.1109;R000
20220806;868;52970.4714;R001
20220806;716;24955.938000000002;R003
20220806;1008;48910.1858;R004
20220806;837;39689.5891;R005
20220806;901;50963.7457;R002
20220807;709;35830.021499999995;R000
20220807;863;49768.8954;R001
20220807;594;21857.8598;R003
20220807;794;40296.3687;R004
20220807;800;37210.019700000004;R005
20220807;820;47794.631499999996;R002
20220808;584;29143.138499999997;R000
20220808;926;51682.2005;R001
20220808;653;22642.642399999997;R003
20220808;740;34351.3989;R004
20220808;699;25881.3058;R005
20220808;0;0;R002
20220809;601;28216.2013;R000
20220809;0;0;R001
20220809;693;25494.8204;R003
20220809;800;34533.531899999994;R004
20220809;734;27333.455100000003;R005
20220809;918;50340.4048;R002
20220810;639;25749.310999999998;R000
20220810;749;40295.7905;R001
20220810;570;18148.1286;R003
20220810;793;34326.5363;R004
20220810;714;31985.776199999997;R005
20220810;684;37149.5152;R002
20220811;563;29093.785;R000
20220811;730;40670.9184;R001
20220811;645;21204.741599999998;R003
20220811;769;36787.149;R004
20220811;788;32381.0585;R005
20220811;699;39453.435699999995;R002
20220812;654;33565.666399999995;R000
20220812;864;49853.560399999995;R001
20220812;689;23892.1326;R003
20220812;989;48357.8396;R004
20220812;890;39846.1161;R005
20220812;867;47281.107299999996;R002
20220813;651;33245.8805;R000
20220813;852;51969.0703;R001
20220813;792;27956.5482;R003
20220813;924;46588.465;R004
20220813;800;37260.6535;R005
20220813;881;51096.6078;R002
20220814;622;32678.0055;R000
20220814;752;44768.167499999996;R001
20220814;584;21324.3877;R003
20220814;721;38669.396499999995;R004
20220814;752;31704.770999999997;R005
20220814;668;38844.301999999996;R002
20220815;231;12563.8317;R000
20220815;838;54372.6477;R001
20220815;0;0;R003
20220815;783;38797.633;R004
20220815;621;30525.0365;R005
20220815;0;0;R002
20220816;605;29141.9821;R000
20220816;750;43258.0743;R001
20220816;742;27415.6421;R003
20220816;785;38532.776099999995;R004
20220816;728;29617.3864;R005
20220816;790;42505.175299999995;R002
20220817;579;30400.104;R000
20220817;740;40629.4119;R001
20220817;603;21732.8034;R003
20220817;702;34890.24;R004
20220817;773;33330.6694;R005
20220817;738;42199.5553;R002
20220818;762;39088.8393;R000
20220818;740;41602.7703;R001
20220818;578;20917.2936;R003
20220818;769;38068.9771;R004
20220818;782;33332.7344;R005
20220818;709;40849.5409;R002
20220819;735;35575.407;R000
20220819;871;49313.9346;R001
20220819;599;21248.5196;R003
20220819;919;45924.815299999995;R004
20220819;792;32153.3303;R005
20220819;877;50157.03279999999;R002
20220820;643;33854.848999999995;R000
20220820;855;54846.3587;R001
20220820;818;29256.2592;R003
20220820;946;50300.137299999995;R004
20220820;791;36287.2125;R005
20220820;784;45835.153;R002
20220821;663;35272.14109999999;R000
20220821;745;45588.592;R001
20220821;637;24820.680500000002;R003
20220821;835;43971.986099999995;R004
20220821;783;35312.4499;R005
20220821;719;42434.263199999994;R002
20220822;502;25683.1897;R000
20220822;651;37692.032;R001
20220822;621;21989.6481;R003
20220822;682;33515.8173;R004
20220822;766;32760.440300000002;R005
20220822;571;29088.209499999997;R002
20220823;514;24801.8477;R000
20220823;631;35189.3759;R001
20220823;626;21706.330100000003;R003
20220823;751;34810.118;R004
20220823;697;29245.9342;R005
20220823;610;33672.2617;R002
20220824;562;29243.9931;R000
20220824;711;40725.517;R001
20220824;600;21275.3233;R003
20220824;705;32636.2925;R004
20220824;735;31499.799099999997;R005
20220824;649;35712.3578;R002
20220825;556;27516.0424;R000
20220825;684;40580.4301;R001
20220825;658;21486.5728;R003
20220825;723;34252.8571;R004
20220825;771;34771.1308;R005
20220825;649;35915.6777;R002
20220826;533;28166.3935;R000
20220826;854;48939.921800000004;R001
20220826;704;23080.0507;R003
20220826;925;45889.8342;R004
20220826;870;37326.44439999999;R005
20220826;783;44353.3503;R002
20220827;611;34286.516599999995;R000
20220827;1001;60050.3652;R001
20220827;734;27702.429299999996;R003
20220827;1002;51575.8117;R004
20220827;879;40389.2524;R005
20220827;915;56720.96569999999;R002
20220828;653;34284.740699999995;R000
20220828;884;55691.9762;R001
20220828;664;24859.419899999997;R003
20220828;835;47143.867399999996;R004
20220828;879;37551.0338;R005
20220828;788;47580.4084;R002
20220829;517;24434.236399999998;R000
20220829;814;43338.8984;R001
20220829;650;21674.487800000003;R003
20220829;670;27109.5265;R004
20220829;857;32279.0062;R005
20220829;626;33707.6558;R002
20220830;560;26899.3095;R000
20220830;679;37065.552299999996;R001
20220830;567;20297.6697;R003
20220830;735;33589.8269;R004
20220830;905;36307.9864;R005
20220830;699;36981.2177;R002
20220831;597;30700.974499999997;R000
20220831;809;43498.3164;R001
20220831;623;22115.324;R003
20220831;820;39136.4169;R004
20220831;915;37264.3705;R005
20220831;792;43652.365399999995;R002
20220901;686;33015.2613;R000
20220901;886;51845.8724;R001
20220901;719;24191.3098;R003
20220901;849;38175.3659;R004
20220901;939;39310.3312;R005
20220901;784;43794.933;R002
20220902;662;32639.1009;R000
20220902;1008;56890.95649999999;R001
20220902;738;26847.230199999998;R003
20220902;1023;50148.3185;R004
20220902;987;42927.3439;R005
20220902;932;50148.277200000004;R002
20220903;827;44243.7401;R000
20220903;988;57549.361099999995;R001
20220903;766;28762.145999999997;R003
20220903;1111;55637.9971;R004
20220903;943;44049.1758;R005
20220903;993;57520.988;R002
20220904;839;46880.5799;R000
20220904;873;53202.2057;R001
20220904;648;25738.449099999998;R003
20220904;907;48172.4852;R004
20220904;992;44902.557700000005;R005
20220904;840;47125.365;R002
20220905;575;27209.2247;R000
20220905;719;37252.723900000005;R001
20220905;666;21099.4266;R003
20220905;758;33458.9059;R004
20220905;863;33828.416999999994;R005
20220905;667;32472.8684;R002
20220906;539;25479.0025;R000
20220906;703;37479.75;R001
20220906;658;23372.496;R003
20220906;814;36567.6395;R004
20220906;767;30641.5438;R005
20220906;795;41699.371;R002
20220907;567;27945.645;R000
20220907;799;41682.314099999996;R001
20220907;701;22624.429099999998;R003
20220907;799;36330.2884;R004
20220907;884;35870.5781;R005
20220907;773;40975.9602;R002
20220908;590;29770.196399999997;R000
20220908;834;49041.7676;R001
20220908;636;21947.9764;R003
20220908;907;40966.6264;R004
20220908;951;39404.4539;R005
20220908;865;43391.390699999996;R002
20220909;679;34660.3229;R000
20220909;985;53145.8312;R001
20220909;737;25543.5544;R003
20220909;1063;51069.8867;R004
20220909;1088;47971.602;R005
20220909;961;52657.1696;R002
20220910;755;40441.1665;R000
20220910;1072;63036.6443;R001
20220910;793;27687.933;R003
20220910;1166;58829.6611;R004
20220910;991;47116.5268;R005
20220910;1080;61741.022;R002
20220911;785;41347.32979999999;R000
20220911;903;54655.924399999996;R001
20220911;575;23897.6668;R003
20220911;847;43116.580500000004;R004
20220911;1000;46127.1027;R005
20220911;888;52655.3937;R002
20220912;580;31838.996;R000
20220912;795;44784.3984;R001
20220912;771;24612.2807;R003
20220912;908;40926.524099999995;R004
20220912;1211;45935.181599999996;R005
20220912;771;38280.309199999996;R002
20220913;547;26576.467399999998;R000
20220913;794;42092.2992;R001
20220913;721;24518.488400000002;R003
20220913;729;32702.6616;R004
20220913;860;35433.5415;R005
20220913;781;42812.5712;R002
20220914;474;22698.397399999998;R000
20220914;832;47555.380600000004;R001
20220914;694;23664.982600000003;R003
20220914;757;33685.519;R004
20220914;997;41139.13649999999;R005
20220914;835;43676.4433;R002
20220915;527;25922.4819;R000
20220915;910;51765.048299999995;R001
20220915;801;26806.1367;R003
20220915;803;36890.2338;R004
20220915;964;40591.7463;R005
20220915;817;43390.5647;R002
20220916;658;32754.7409;R000
20220916;1061;57435.2079;R001
20220916;829;27756.0367;R003
20220916;1199;53953.3701;R004
20220916;1179;50541.164099999995;R005
20220916;957;54525.086;R002
20220917;852;43776.802299999996;R000
20220917;1185;68427.4094;R001
20220917;901;31921.595999999998;R003
20220917;1200;58093.9016;R004
20220917;1044;48618.318699999996;R005
20220917;1011;57791.750799999994;R002
20220918;833;41741.496999999996;R000
20220918;906;56233.1301;R001
20220918;596;23486.484;R003
20220918;974;49438.578;R004
20220918;817;37806.1026;R005
20220918;860;49119.2464;R002
20220919;528;23434.074299999997;R000
20220919;754;37107.1414;R001
20220919;754;23266.355;R003
20220919;812;32805.829;R004
20220919;1009;36027.642;R005
20220919;787;36310.96;R002
20220920;509;23144.3548;R000
20220920;808;41384.3346;R001
20220920;740;21968.667699999998;R003
20220920;853;37426.5556;R004
20220920;994;34272.0616;R005
20220920;851;41213.7243;R002
20220921;573;26390.7;R000
20220921;877;42653.9792;R001
20220921;794;23950.324299999997;R003
20220921;966;40348.4893;R004
20220921;1039;38129.770699999994;R005
20220921;888;40378.6383;R002
20220922;625;26589.7247;R000
20220922;858;44384.4905;R001
20220922;784;22793.304799999998;R003
20220922;846;36491.441;R004
20220922;1038;39922.1907;R005
20220922;927;42362.9794;R002
20220923;721;36259.5828;R000
20220923;1094;58435.865600000005;R001
20220923;909;30055.496799999997;R003
20220923;1046;48657.0168;R004
20220923;1185;49133.9905;R005
20220923;1027;53550.4886;R002
20220924;921;47963.052899999995;R000
20220924;1098;65820.8425;R001
20220924;813;30873.815;R003
20220924;1179;57826.4428;R004
20220924;1025;46286.1077;R005
20220924;1034;59104.96689999999;R002
20220925;862;44176.2972;R000
20220925;1018;61448.081099999996;R001
20220925;653;22302.2478;R003
20220925;968;48286.0602;R004
20220925;966;40299.7553;R005
20220925;988;58183.5639;R002
20220926;533;22686.3791;R000
20220926;747;37335.9847;R001
20220926;747;22425.1979;R003
20220926;760;30886.204999999998;R004
20220926;970;36388.356199999995;R005
20220926;720;35086.1672;R002
20220927;458;20351.814;R000
20220927;751;39119.56649999999;R001
20220927;720;22578.4209;R003
20220927;771;32790.4654;R004
20220927;864;32819.5406;R005
20220927;822;41364.469300000004;R002
20220928;490;21855.6709;R000
20220928;810;42212.6887;R001
20220928;653;20927.2882;R003
20220928;848;34510.5691;R004
20220928;867;32776.6712;R005
20220928;747;35245.5026;R002
20220929;585;27054.5975;R000
20220929;815;45971.856;R001
20220929;727;21511.1463;R003
20220929;894;39112.33899999999;R004
20220929;929;34375.8898;R005
20220929;795;38929.173500000004;R002
20220930;650;30264.8878;R000
20220930;1102;58980.943;R001
20220930;801;26523.3556;R003
20220930;1146;51358.16069999999;R004
20220930;1149;50073.359;R005
20220930;966;53600.337700000004;R002
20221001;935;46949.7987;R000
20221001;1111;63777.277200000004;R001
20221001;905;31257.6159;R003
20221001;1262;60009.43689999999;R004
20221001;1243;51699.753;R005
20221001;1141;65558.0919;R002
20221002;910;46539.5658;R000
20221002;985;59365.6938;R001
20221002;644;23381.2516;R003
20221002;935;45834.9465;R004
20221002;965;39831.8263;R005
20221002;1028;58193.1868;R002
20221003;410;18295.2392;R000
20221003;669;33448.6222;R001
20221003;720;20776.6671;R003
20221003;679;28303.9225;R004
20221003;921;33013.981;R005
20221003;744;34229.5639;R002
20221004;438;19908.251999999997;R000
20221004;743;38278.739799999996;R001
20221004;704;22385.3434;R003
20221004;687;29491.7105;R004
20221004;909;33822.098099999996;R005
20221004;740;35442.9166;R002
20221005;490;23139.522699999998;R000
20221005;818;39880.1473;R001
20221005;710;20602.339799999998;R003
20221005;782;31024.477399999996;R004
20221005;906;34060.31649999999;R005
20221005;804;40651.2183;R002
20221006;437;20681.553200000002;R000
20221006;748;39537.729;R001
20221006;736;21394.556399999998;R003
20221006;786;33571.324499999995;R004
20221006;979;36684.1881;R005
20221006;748;37058.613900000004;R002
20221007;641;27745.2987;R000
20221007;1028;56493.9396;R001
20221007;795;27815.0131;R003
20221007;1176;53215.3391;R004
20221007;1246;50887.5059;R005
20221007;1017;52813.283599999995;R002
20221008;912;46574.5882;R000
20221008;1176;67325.3602;R001
20221008;813;28421.957899999998;R003
20221008;1200;57573.9759;R004
20221008;1145;49298.8601;R005
20221008;1031;58887.811499999996;R002
20221009;954;48089.6374;R000
20221009;966;54748.932;R001
20221009;586;21251.0802;R003
20221009;889;42892.5693;R004
20221009;905;39983.8929;R005
20221009;1003;57665.001099999994;R002
20221010;445;21536.4219;R000
20221010;756;38006.4902;R001
20221010;661;20302.0062;R003
20221010;625;28356.166999999998;R004
20221010;693;27773.6305;R005
20221010;678;33909.6541;R002
20221011;444;20513.1318;R000
20221011;755;37754.312399999995;R001
20221011;697;21335.745199999998;R003
20221011;751;32025.217699999997;R004
20221011;860;34372.5858;R005
20221011;778;37970.559199999996;R002
20221012;483;23161.7008;R000
20221012;801;43043.8099;R001
20221012;696;22244.2213;R003
20221012;762;34837.2521;R004
20221012;957;38958.7856;R005
20221012;763;37802.2617;R002
20221013;475;22287.131999999998;R000
20221013;835;43977.726800000004;R001
20221013;698;22036.3584;R003
20221013;817;36608.6504;R004
20221013;909;39332.0963;R005
20221013;767;38413.9147;R002
20221014;684;32817.9712;R000
20221014;1088;59815.079099999995;R001
20221014;755;26497.3779;R003
20221014;1116;53645.9329;R004
20221014;1244;54381.1968;R005
20221014;1082;57791.8334;R002
20221015;915;47380.598999999995;R000
20221015;1241;73523.2099;R001
20221015;806;29579.9686;R003
20221015;1217;60042.146499999995;R004
20221015;1166;54569.896499999995;R005
20221015;1124;65838.5602;R002
20221016;821;43096.2196;R000
20221016;984;60911.3876;R001
20221016;673;25374.8439;R003
20221016;907;47721.65439999999;R004
20221016;918;42381.6057;R005
20221016;1052;63524.438599999994;R002
20221017;456;21645.536500000002;R000
20221017;731;36422.5939;R001
20221017;684;22060.2298;R003
20221017;706;29557.4601;R004
20221017;812;32907.8813;R005
20221017;643;31137.5568;R002
20221018;461;21417.271399999998;R000
20221018;708;36235.0093;R001
20221018;705;23281.4295;R003
20221018;688;31718.4826;R004
20221018;867;35384.8075;R005
20221018;804;37848.0221;R002
20221019;460;21903.207199999997;R000
20221019;823;42310.03279999999;R001
20221019;690;21584.619;R003
20221019;718;32507.643;R004
20221019;849;34548.110799999995;R005
20221019;771;39119.56649999999;R002
20221020;527;23653.9555;R000
20221020;803;42771.2299;R001
20221020;720;23190.9825;R003
20221020;766;35538.3609;R004
20221020;918;36886.8059;R005
20221020;805;41546.7262;R002
20221021;688;31507.6048;R000
20221021;1068;60521.846000000005;R001
20221021;826;28857.3425;R003
20221021;1126;53953.7005;R004
20221021;1266;56528.7142;R005
20221021;1015;54677.1526;R002
20221022;971;48808.5052;R000
20221022;1284;76440.22889999999;R001
20221022;843;31023.8992;R003
20221022;1113;58382.6712;R004
20221022;1105;52006.901099999995;R005
20221022;1159;72317.7868;R002
20221023;903;47254.5101;R000
20221023;925;57813.4746;R001
20221023;573;22795.3285;R003
20221023;866;46095.219099999995;R004
20221023;922;45630.676699999996;R005
20221023;917;53441.2914;R002
20221024;469;21611.876999999997;R000
20221024;728;36530.3869;R001
20221024;645;21131.2689;R003
20221024;705;30453.2571;R004
20221024;807;31971.651599999997;R005
20221024;652;30994.7414;R002
20221025;432;20302.0475;R000
20221025;792;40780.859;R001
20221025;715;24821.8782;R003
20221025;701;30574.885599999998;R004
20221025;866;34516.309799999995;R005
20221025;693;34934.2658;R002
20221026;423;19375.1103;R000
20221026;789;41796.426;R001
20221026;737;23464.388499999997;R003
20221026;764;36202.0106;R004
20221026;900;35628.1471;R005
20221026;779;39184.9031;R002
20221027;514;24429.6934;R000
20221027;789;41421.835;R001
20221027;721;24151.6205;R003
20221027;795;40079.5024;R004
20221027;919;37101.4007;R005
20221027;815;41392.2642;R002
20221028;677;33783.3587;R000
20221028;1036;58032.6124;R001
20221028;794;26222.113400000002;R003
20221028;1078;50387.0738;R004
20221028;1274;57373.175299999995;R005
20221028;1164;66477.6777;R002
20221029;1002;51269.407;R000
20221029;1197;72142.84;R001
20221029;852;30197.7753;R003
20221029;1180;59625.3469;R004
20221029;1192;53171.4372;R005
20221029;1155;70420.67129999999;R002
20221030;987;50458.027200000004;R000
20221030;1030;60963.9212;R001
20221030;621;24356.5098;R003
20221030;951;48813.0482;R004
20221030;917;39299.7171;R005
20221030;1054;63720.6136;R002
20221031;960;45961.737499999996;R000
20221031;1115;70840.7336;R001
20221031;808;28958.3623;R003
20221031;999;52243.8805;R004
20221031;986;44652.8992;R005
20221031;989;64464.3027;R002
20221101;756;39566.3086;R000
20221101;953;56211.8606;R001
20221101;657;27045.965799999998;R003
20221101;797;42602.602;R004
20221101;867;38749.725;R005
20221101;929;55907.9752;R002
20221102;407;19569.426799999997;R000
20221102;750;41162.925299999995;R001
20221102;676;22401.533;R003
20221102;663;29344.063000000002;R004
20221102;804;30956.662800000002;R005
20221102;734;40252.5081;R002
20221103;445;20596.103499999997;R000
20221103;795;41483.4546;R001
20221103;676;22329.2167;R003
20221103;721;32343.847199999997;R004
20221103;829;35142.0461;R005
20221103;707;35955.367;R002
20221104;635;32168.6113;R000
20221104;951;50564.0856;R001
20221104;786;28534.3765;R003
20221104;989;43900.8675;R004
20221104;1195;51061.9571;R005
20221104;1036;54690.038199999995;R002
20221105;888;44188.6046;R000
20221105;1233;71510.61959999999;R001
20221105;839;29793.076599999997;R003
20221105;1218;64289.0668;R004
20221105;1105;50827.909999999996;R005
20221105;1091;63473.7635;R002
20221106;639;34512.1385;R000
20221106;953;58384.694899999995;R001
20221106;574;21770.1799;R003
20221106;834;45475.306099999994;R004
20221106;870;41046.418;R005
20221106;918;54450.498199999995;R002
20221107;472;20501.1961;R000
20221107;687;33612.6245;R001
20221107;686;20167.987699999998;R003
20221107;654;29899.093699999998;R004
20221107;792;31401.505100000002;R005
20221107;630;32008.491199999997;R002
20221108;464;21775.838;R000
20221108;725;36960.6916;R001
20221108;659;19864.5979;R003
20221108;757;30548.8253;R004
20221108;878;33445.0704;R005
20221108;756;38698.7608;R002
20221109;509;24476.445;R000
20221109;759;41552.0539;R001
20221109;653;20945.1711;R003
20221109;681;30920.0297;R004
20221109;814;32812.9739;R005
20221109;816;40778.793999999994;R002
20221110;486;23286.1377;R000
20221110;890;48310.0968;R001
20221110;744;24496.516799999998;R003
20221110;756;35614.5181;R004
20221110;908;34995.3485;R005
20221110;845;40973.647399999994;R002
20221111;720;34487.565;R000
20221111;1068;59471.4631;R001
20221111;793;28477.176;R003
20221111;1102;51371.6245;R004
20221111;1233;52485.8159;R005
20221111;1093;60419.793699999995;R002
20221112;986;52907.199799999995;R000
20221112;1212;72996.5523;R001
20221112;861;32863.1121;R003
20221112;1215;60769.02649999999;R004
20221112;1148;49545.132;R005
20221112;1162;75482.56450000001;R002
20221113;900;47478.9343;R000
20221113;1017;58836.5995;R001
20221113;619;26641.2258;R003
20221113;914;46952.6484;R004
20221113;865;40395.653900000005;R005
20221113;1003;56195.464499999995;R002
20221114;449;22352.6751;R000
20221114;662;35558.019700000004;R001
20221114;704;23713.551399999997;R003
20221114;697;29246.181999999997;R004
20221114;793;33170.1776;R005
20221114;623;31024.0644;R002
20221115;531;25557.679;R000
20221115;744;39987.6925;R001
20221115;701;23799.1663;R003
20221115;703;33129.2906;R004
20221115;875;38030.8159;R005
20221115;790;38694.589499999995;R002
20221116;464;24526.1289;R000
20221116;797;43110.6333;R001
20221116;736;24368.239;R003
20221116;820;37004.5109;R004
20221116;815;34618.940299999995;R005
20221116;800;45046.0339;R002
20221117;428;19633.606999999996;R000
20221117;797;43567.4939;R001
20221117;763;25380.2129;R003
20221117;707;31562.079499999996;R004
20221117;974;40790.6058;R005
20221117;773;38867.1822;R002
20221118;722;35332.6043;R000
20221118;1138;65456.3287;R001
20221118;832;28520.0454;R003
20221118;982;49088.9322;R004
20221118;1380;57850.7272;R005
20221118;1153;62322.60859999999;R002
20221119;1116;56350.958999999995;R000
20221119;1219;74867.52489999999;R001
20221119;838;32276.734699999997;R003
20221119;1169;63662.75229999999;R004
20221119;1134;54116.5464;R005
20221119;1250;74568.3477;R002
20221120;932;50035.197799999994;R000
20221120;1071;64008.8876;R001
20221120;638;23985.388000000003;R003
20221120;919;50387.4042;R004
20221120;848;39986.90779999999;R005
20221120;1044;61353.6693;R002
20221121;478;21565.744899999998;R000
20221121;708;37266.1877;R001
20221121;701;21100.996;R003
20221121;645;28690.986100000002;R004
20221121;782;31727.114299999997;R005
20221121;695;35263.0138;R002
20221122;499;23847.033;R000
20221122;704;37719.909499999994;R001
20221122;630;19779.5199;R003
20221122;642;31365.904499999997;R004
20221122;804;33188.845199999996;R005
20221122;711;37353.8263;R002
20221123;478;21790.127800000002;R000
20221123;814;43051.5743;R001
20221123;706;23794.4994;R003
20221123;703;33476.7888;R004
20221123;822;34400.9176;R005
20221123;768;40345.97;R002
20221124;497;24802.178099999997;R000
20221124;794;43629.32;R001
20221124;747;24439.068499999998;R003
20221124;670;31597.2671;R004
20221124;842;35003.64979999999;R005
20221124;716;37842.2814;R002
20221125;726;35565.081999999995;R000
20221125;1076;60338.5153;R001
20221125;838;28885.633;R003
20221125;951;45806.4082;R004
20221125;1140;47885.9045;R005
20221125;1020;53926.7316;R002
20221126;1033;54766.525799999996;R000
20221126;1249;73048.549;R001
20221126;911;32194.0934;R003
20221126;1062;54592.405;R004
20221126;1058;48427.6366;R005
20221126;1162;68560.9736;R002
20221127;901;49027.8082;R000
20221127;1002;63694.9663;R001
20221127;662;26236.0315;R003
20221127;845;44798.31649999999;R004
20221127;716;33280.3247;R005
20221127;995;58349.631199999996;R002
20221128;453;20792.898;R000
20221128;667;36756.3805;R001
20221128;662;22021.8621;R003
20221128;0;28720.845999999998;R004
20221128;823;33128.8363;R005
20221128;696;35724.954300000005;R002
20221129;499;23187.100300000002;R000
20221129;704;37838.1101;R001
20221129;674;21898.2925;R003
20221129;623;27935.5265;R004
20221129;803;34412.6055;R005
20221129;681;34153.0763;R002
20221130;452;21608.779499999997;R000
20221130;794;42907.6851;R001
20221130;694;22646.3594;R003
20221130;667;30748.4695;R004
20221130;816;33838.6181;R005
20221130;690;36287.6255;R002
20221201;672;27797.3367;R000
20221201;1099;49689.4755;R001
20221201;874;25605.091399999998;R003
20221201;973;36151.8724;R004
20221201;1247;43804.1429;R005
20221201;1135;46885.5772;R002
20221202;766;35114.9946;R000
20221202;1177;60909.363900000004;R001
20221202;828;29489.6042;R003
20221202;1132;51369.1878;R004
20221202;1332;55128.3964;R005
20221202;1263;61263.924399999996;R002
20221203;1050;53264.8578;R000
20221203;1212;70372.6394;R001
20221203;833;30385.235999999997;R003
20221203;953;49276.1038;R004
20221203;1078;52882.7089;R005
20221203;1120;66374.7581;R002
20221204;938;51000.9157;R000
20221204;1001;61060.604499999994;R001
20221204;584;24189.1622;R003
20221204;838;43958.5223;R004
20221204;924;39727.998100000004;R005
20221204;987;56388.3768;R002
20221205;465;20519.2855;R000
20221205;804;40960.844399999994;R001
20221205;712;23962.012199999997;R003
20221205;749;31595.780300000002;R004
20221205;888;33199.9962;R005
20221205;790;38459.9642;R002
20221206;585;25552.7643;R000
20221206;823;42800.552899999995;R001
20221206;748;23608.9798;R003
20221206;767;33879.0508;R004
20221206;873;33493.061;R005
20221206;805;38787.225399999996;R002
20221207;688;32269.383299999998;R000
20221207;1036;59822.967399999994;R001
20221207;831;26994.1756;R003
20221207;967;46781.542499999996;R004
20221207;1104;46126.6897;R005
20221207;937;51274.6521;R002
20221208;905;46161.0513;R000
20221208;899;57713.6938;R001
20221208;610;23939.9993;R003
20221208;850;50380.2593;R004
20221208;834;39615.6208;R005
20221208;908;56535.9004;R002
20221209;929;44711.958199999994;R000
20221209;1147;63038.2963;R001
20221209;741;26351.051999999996;R003
20221209;975;47357.6775;R004
20221209;1022;44327.1248;R005
20221209;1124;58041.781;R002
20221210;897;45494.7997;R000
20221210;1126;68892.28219999999;R001
20221210;723;26871.927600000003;R003
20221210;1009;55014.6562;R004
20221210;1069;49076.666099999995;R005
20221210;1047;60839.8973;R002
20221211;891;47214.9034;R000
20221211;1022;65305.6663;R001
20221211;653;24668.655199999997;R003
20221211;850;44383.045;R004
20221211;882;42903.9268;R005
20221211;906;55349.6818;R002
20221212;507;24144.2278;R000
20221212;805;42748.2671;R001
20221212;739;24485.9027;R003
20221212;691;30175.1429;R004
20221212;845;37952.221999999994;R005
20221212;745;36257.9308;R002
20221213;484;23880.6925;R000
20221213;787;43621.5143;R001
20221213;745;22921.8304;R003
20221213;771;36635.6606;R004
20221213;784;32143.624799999998;R005
20221213;758;39953.6613;R002
20221214;744;31744.7081;R000
20221214;1071;53475.4465;R001
20221214;818;23893.7846;R003
20221214;1003;38355.31;R004
20221214;1183;43695.8543;R005
20221214;1048;47254.0971;R002
20221215;636;31504.3834;R000
20221215;1012;54705.7322;R001
20221215;764;26929.3346;R003
20221215;893;41803.4883;R004
20221215;1032;42036.0899;R005
20221215;908;50254.8312;R002
20221216;905;47208.0889;R000
20221216;1288;74985.22989999999;R001
20221216;869;32669.2086;R003
20221216;1118;56527.0622;R004
20221216;1229;59070.0271;R005
20221216;1168;66990.8302;R002
20221217;1164;71617.9583;R000
20221217;1287;80909.0128;R001
20221217;879;35973.2086;R003
20221217;1115;62149.56159999999;R004
20221217;1135;54250.606199999995;R005
20221217;1052;75749.2386;R002
20221218;1029;54943.041999999994;R000
20221218;1085;68071.6099;R001
20221218;651;26861.52;R003
20221218;928;50185.695;R004
20221218;888;40722.2543;R005
20221218;1097;66543.8403;R002
20221219;660;30356.780300000002;R000
20221219;943;47565.8708;R001
20221219;823;27720.477399999996;R003
20221219;825;33799.094;R004
20221219;1013;37988.731199999995;R005
20221219;975;44814.3822;R002
20221220;671;35062.0893;R000
20221220;916;52456.740699999995;R001
20221220;808;26686.531899999998;R003
20221220;836;41097.9191;R004
20221220;1014;43149.455299999994;R005
20221220;855;46439.7437;R002
20221221;832;39160.659999999996;R000
20221221;1185;59549.8505;R001
